id,name,date,incomplete,total,percentage
09059,Burgos,2021-01-31,205,24231,0.99
09060,Busto de Bureba,2021-01-31,2,121,0.98
09061,Cabañes de Esgueva,2021-01-31,43,335,0.87
09062,Cabezón de la Sierra,2021-01-31,0,94,1.00
09063,Cavia,2021-01-31,14,185,0.92
09064,Caleruega,2021-01-31,3,316,0.99
09065,Campillo de Aranda,2021-01-31,3,68,0.96
09066,Campolara,2021-01-31,2,115,0.98
09067,Canicosa de la Sierra,2021-01-31,61,138,0.56
09068,Cantabrana,2021-01-31,1,38,0.97
09070,Carazo,2021-01-31,25,63,0.60
09071,Carcedo de Bureba,2021-01-31,5,120,0.96
09072,Carcedo de Burgos,2021-01-31,22,333,0.93
09073,Cardeñadijo,2021-01-31,8,235,0.97
09074,Cardeñajimeno,2021-01-31,29,527,0.94
09075,Cardeñuela Riopico,2021-01-31,4,115,0.97
09076,Carrias,2021-01-31,4,33,0.88
09077,Cascajares de Bureba,2021-01-31,0,29,1.00
09078,Cascajares de la Sierra,2021-01-31,14,105,0.87
09079,Castellanos de Castro,2021-01-31,16,66,0.76
09082,Castildelgado,2021-01-31,0,77,1.00
09083,Castil de Peones,2021-01-31,7,121,0.94
09084,Castrillo de la Reina,2021-01-31,25,133,0.81
09085,Castrillo de la Vega,2021-01-31,0,287,1.00
09086,Castrillo del Val,2021-01-31,41,427,0.90
09088,Castrillo de Riopisuerga,2021-01-31,0,110,1.00
09090,Castrillo Mota de Judíos,2021-01-31,10,139,0.93
09091,Castrojeriz,2021-01-31,90,937,0.90
09093,Cayuela,2021-01-31,5,124,0.96
09094,Cebrecos,2021-01-31,10,55,0.82
09095,Celada del Camino,2021-01-31,2,151,0.99
09098,Cerezo de Río Tirón,2021-01-31,4,316,0.99
09100,Cerratón de Juarros,2021-01-31,1,45,0.98
09101,Ciadoncha,2021-01-31,38,96,0.60
09102,Cillaperlata,2021-01-31,0,98,1.00
09103,Cilleruelo de Abajo,2021-01-31,18,233,0.92
09104,Cilleruelo de Arriba,2021-01-31,17,31,0.45
09105,Ciruelos de Cervera,2021-01-31,2,141,0.99
09108,Cogollos,2021-01-31,23,301,0.92
09109,Condado de Treviño,2021-01-31,1,3299,1.00
09110,Contreras,2021-01-31,1,175,0.99
09112,Coruña del Conde,2021-01-31,1,166,0.99
09113,Covarrubias,2021-01-31,1,357,1.00
09114,Cubillo del Campo,2021-01-31,5,226,0.98
09115,Cubo de Bureba,2021-01-31,13,125,0.90
09117,La Cueva de Roa,2021-01-31,4,51,0.92
09119,Cuevas de San Clemente,2021-01-31,1,188,0.99
09120,Encío,2021-01-31,4,89,0.96
09122,Espinosa de Cervera,2021-01-31,0,110,1.00
09123,Espinosa del Camino,2021-01-31,2,54,0.96
09124,Espinosa de los Monteros,2021-01-31,16,1239,0.99
09125,Estépar,2021-01-31,153,808,0.81
09127,Fontioso,2021-01-31,18,101,0.82
09128,Frandovínez,2021-01-31,4,138,0.97
09129,Fresneda de la Sierra Tirón,2021-01-31,1,119,0.99
09130,Fresneña,2021-01-31,39,97,0.60
09131,Fresnillo de las Dueñas,2021-01-31,11,200,0.95
09132,Fresno de Río Tirón,2021-01-31,0,69,1.00
09133,Fresno de Rodilla,2021-01-31,0,74,1.00
09134,Frías,2021-01-31,3,346,0.99
09135,Fuentebureba,2021-01-31,3,120,0.98
09136,Fuentecén,2021-01-31,15,186,0.92
09137,Fuentelcésped,2021-01-31,14,107,0.87
09138,Fuentelisendo,2021-01-31,36,59,0.39
09139,Fuentemolinos,2021-01-31,9,40,0.78
09140,Fuentenebro,2021-01-31,10,85,0.88
09141,Fuentespina,2021-01-31,16,280,0.94
09143,Galbarros,2021-01-31,2,54,0.96
09144,La Gallega,2021-01-31,3,124,0.98
09148,Grijalba,2021-01-31,27,125,0.78
09149,Grisaleña,2021-01-31,13,69,0.81
09151,Gumiel de Izán,2021-01-31,12,635,0.98
09152,Gumiel de Mercado,2021-01-31,34,289,0.88
09154,Hacinas,2021-01-31,7,208,0.97
09155,Haza,2021-01-31,16,88,0.82
09159,Hontanas,2021-01-31,8,81,0.90
09160,Hontangas,2021-01-31,12,62,0.81
09162,Hontoria de la Cantera,2021-01-31,0,263,1.00
09163,Hontoria del Pinar,2021-01-31,3,585,0.99
09164,Hontoria de Valdearados,2021-01-31,6,326,0.98
09166,Las Hormazas,2021-01-31,21,196,0.89
09167,Hornillos del Camino,2021-01-31,6,93,0.94
09168,La Horra,2021-01-31,47,255,0.82
09169,Hortigüela,2021-01-31,1,211,1.00
09170,Hoyales de Roa,2021-01-31,5,119,0.96
09172,Huérmeces,2021-01-31,15,292,0.95
09173,Huerta de Arriba,2021-01-31,32,89,0.64
09174,Huerta de Rey,2021-01-31,5,669,0.99
09175,Humada,2021-01-31,59,526,0.89
09176,Hurones,2021-01-31,2,77,0.97
09177,Ibeas de Juarros,2021-01-31,71,923,0.92
09178,Ibrillos,2021-01-31,15,27,0.44
09179,Iglesiarrubia,2021-01-31,3,86,0.97
09180,Iglesias,2021-01-31,36,196,0.82
09181,Isar,2021-01-31,51,343,0.85
09182,Itero del Castillo,2021-01-31,24,138,0.83
09183,Jaramillo de la Fuente,2021-01-31,24,73,0.67
09184,Jaramillo Quemado,2021-01-31,0,96,1.00
09189,Junta de Traslaloma,2021-01-31,81,496,0.84
09190,Junta de Villalba de Losa,2021-01-31,29,271,0.89
09191,Jurisdicción de Lara,2021-01-31,0,202,1.00
09192,Jurisdicción de San Zadornil,2021-01-31,44,165,0.73
09194,Lerma,2021-01-31,85,1100,0.92
09195,Llano de Bureba,2021-01-31,6,68,0.91
09196,Madrigal del Monte,2021-01-31,2,343,0.99
09197,Madrigalejo del Monte,2021-01-31,28,270,0.90
09198,Mahamud,2021-01-31,3,221,0.99
09199,Mambrilla de Castrejón,2021-01-31,1,94,0.99
09200,Mambrillas de Lara,2021-01-31,1,299,1.00
09201,Mamolar,2021-01-31,6,83,0.93
09202,Manciles,2021-01-31,7,30,0.77
09206,Mazuela,2021-01-31,45,109,0.59
09208,Mecerreyes,2021-01-31,5,297,0.98
09209,Medina de Pomar,2021-01-31,42,4032,0.99
09211,Melgar de Fernamental,2021-01-31,55,861,0.94
09213,Merindad de Cuesta-Urria,2021-01-31,68,679,0.90
09214,Merindad de Montija,2021-01-31,8,1440,0.99
09215,Merindad de Sotoscueva,2021-01-31,76,1222,0.94
09216,Merindad de Valdeporres,2021-01-31,127,764,0.83
09217,Merindad de Valdivielso,2021-01-31,134,850,0.84
09218,Milagros,2021-01-31,22,183,0.88
09219,Miranda de Ebro,2021-01-31,203,2832,0.93
09220,Miraveche,2021-01-31,3,105,0.97
09221,Modúbar de la Emparedada,2021-01-31,20,268,0.93
09223,Monasterio de la Sierra,2021-01-31,0,40,1.00
09224,Monasterio de Rodilla,2021-01-31,9,355,0.97
09225,Moncalvillo,2021-01-31,34,55,0.38
09226,Monterrubio de la Demanda,2021-01-31,15,85,0.82
09227,Montorio,2021-01-31,1,238,1.00
09228,Moradillo de Roa,2021-01-31,8,89,0.91
09229,Nava de Roa,2021-01-31,1,103,0.99
09230,Navas de Bureba,2021-01-31,8,40,0.80
