id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
16151,Paredes,2021-02-13,1,24,0.96,2141.15,175.65,0.92
16152,La Parra de las Vegas,2021-02-13,0,23,1.00,3043.60,0.00,1.00
16153,El Pedernoso,2021-02-13,20,87,0.77,17088.89,2024.80,0.88
16154,Las Pedroñeras,2021-02-13,28,271,0.90,58792.34,3439.59,0.94
16155,El Peral,2021-02-13,2,53,0.96,8435.98,153.54,0.98
16156,La Peraleja,2021-02-13,1,53,0.98,4982.32,102.61,0.98
16157,La Pesquera,2021-02-13,22,38,0.42,4462.45,1764.16,0.60
16158,El Picazo,2021-02-13,24,143,0.83,16498.13,3078.48,0.81
16159,Pinarejo,2021-02-13,13,44,0.70,5397.63,1861.24,0.66
16160,Pineda de Gigüela,2021-02-13,9,39,0.77,3879.83,971.07,0.75
16161,Piqueras del Castillo,2021-02-13,1,22,0.95,2241.24,5.56,1.00
16162,Portalrubio de Guadamejud,2021-02-13,0,19,1.00,2584.03,0.00,1.00
16163,Portilla,2021-02-13,4,40,0.90,2668.50,231.86,0.91
16165,Poyatos,2021-02-13,1,19,0.95,1826.83,132.64,0.93
16166,Pozoamargo,2021-02-13,3,26,0.88,4088.95,157.69,0.96
16167,Pozorrubio,2021-02-13,7,42,0.83,6342.85,735.96,0.88
16169,El Pozuelo,2021-02-13,1,34,0.97,2456.02,226.94,0.91
16170,Priego,2021-02-13,15,85,0.82,8171.89,757.40,0.91
16171,El Provencio,2021-02-13,5,153,0.97,22393.01,544.04,0.98
16172,Puebla de Almenara,2021-02-13,11,36,0.69,7045.41,1450.98,0.79
16173,El Valle de Altomira,2021-02-13,2,133,0.98,12807.85,397.60,0.97
16174,Puebla del Salvador,2021-02-13,7,27,0.74,3182.06,679.74,0.79
16175,Quintanar del Rey,2021-02-13,39,174,0.78,38169.10,7023.90,0.82
16176,Rada de Haro,2021-02-13,4,15,0.73,1931.56,427.11,0.78
16177,Reíllo,2021-02-13,12,51,0.76,4279.85,666.89,0.84
16181,Rozalén del Monte,2021-02-13,9,24,0.63,2158.79,695.08,0.68
